학원지정번호,학원명,도로명주소,경도,위도,비고
3000024872,스터디홀릭독서실,경기도 광명시 광명로 890,126.854240588,37.478339349,성공
20213,스터디홀릭영어수학학원,경기도 광명시 광명로 890,126.854240588,37.478339349,성공
3000043686,시너지영어수학뮤엠영어학원,경기도 광명시 양지로 9,126.881331876,37.417911013,성공
3000040578,시매쓰광명역센터학원,경기도 광명시 신기로 7,126.882491227,37.420594755,성공
3000050279,시소국어논술학원,경기도 광명시 소하로109번길 19,126.884981123,37.447639249,성공
3000017126,시태종수학학원,경기도 광명시 철산로29번길 9,126.868727649,37.477523935,성공
31254,신명디자인컴퓨터학원,경기도 광명시 오리로 947,126.857765888,37.47821005,성공
3000038120,신진학원,경기도 광명시 소하로109번길 15,126.884979657,37.447316668,성공
3000015006,싱크홀2관학원,경기도 광명시 디지털로33번길 23,126.870110526,37.475924343,성공
3000054028,싱크홀과학학원,경기도 광명시 디지털로33번길 23,126.870110526,37.475924343,성공
3000025664,쌤과통하는수학학원,경기도 광명시 오리로 403,126.879040859,37.438270492,성공
3000033518,쎈수학러닝센터광명소하학원,경기도 광명시 소하로109번길 19,126.884981123,37.447639249,성공
18338,쏘엠수학영어학원,경기도 광명시 오리로 940,126.858687662,37.478374163,성공
3000055445,씨앤바리스타학원,경기도 광명시 일직로 43,126.887123581,37.422693414,성공
39408,씨엠에스학원,경기도 광명시 하안로 294-5,126.880655053,37.462367965,성공
3000076585,씨투엠수학학원,경기도 광명시 광명로928번길 32,126.85874698,37.480630617,성공
17171,아가토스학원,경기도 광명시 하안로 298,126.880362961,37.462212076,성공
3000030309,아가페음악학원,경기도 광명시 하안로287번길 13,126.879372424,37.46067911,성공
3000019881,아담리즈수학학원,경기도 광명시 하안로288번길 15,126.881341207,37.462246533,성공
120769,아름다운음악학원,경기도 광명시 광명로 823,126.85096609,37.472946048,성공
120830,아리아음악학원,경기도 광명시 도덕로38번길 5,126.852317347,37.468014922,성공
3000049294,아발론랭콘녹지원광명어학원,경기도 광명시 광명로832번길 5,126.852383066,37.473403927,성공
1239,아소비광명하안스마일학원,경기도 광명시 하안로 361,126.875716307,37.466753176,성공
3000050565,아소비빛가온학원,경기도 광명시 양달로10번길 7-15,126.881855313,37.413873871,성공
3000076097,아소비책통클럽딱풀리는수학철산학원,경기도 광명시 디지털로 56,126.874165767,37.473625135,성공
3000068076,아소비큐미르수학의달인광명플러스학원,경기도 광명시 도덕로28번안길 7,126.851983692,37.467218036,성공
3000047775,아이러브피아노음악학원,경기도 광명시 금하로 464,126.883974473,37.448448243,성공
3000069037,아이비알미용학원,경기도 광명시 오리로 870,126.865965715,37.476052168,성공
3000057760,아이비영어학원,경기도 광명시 하안로 180,126.887836668,37.453408211,성공
3000067646,아이비영어학원,경기도 광명시 하안로 180,126.887836668,37.453408211,성공
10122,아이스마일잉글리시어학원,경기도 광명시 안양천로 467,126.869369484,37.489297307,성공
22014,아이캔수학학원,경기도 광명시 철산로29번길 9,126.868727649,37.477523935,성공
3000049358,아이크미잉글리쉬어학원,경기도 광명시 양지로 19,126.882520818,37.418943163,성공
3000035460,아이텍(ITEC)아로마아카데미학원,경기도 광명시 광명로 862,126.85306024,37.475964157,성공
3000022053,아테나과학학원,경기도 광명시 디지털로33번길 23,126.870110526,37.475924343,성공
3000073321,아토즈과학학원,경기도 광명시 양지로 21,126.882228763,37.417722599,성공
3000031437,아트톡미술학원,경기도 광명시 하안로 200,126.88657972,37.455048573,성공
3000076047,알파에듀학원,경기도 광명시 양지로 21,126.882228763,37.417722599,성공
3000053745,압구정프리미엄영어학원,경기도 광명시 양지로 21,126.882228763,37.417722599,성공
28108,애니창아학원,경기도 광명시 광명로 944,126.856363642,37.48298928,성공
23171,애니하이(ANiHi)만화학원,경기도 광명시 오리로 947,126.857765888,37.47821005,성공
3000050457,앤디안 3관학원,경기도 광명시 광명로832번길 5,126.852383066,37.473403927,성공
3000038014,앤디안4관학원,경기도 광명시 광명역로 26,126.886863906,37.415298691,성공
3000020180,앤디안영어수학학원,경기도 광명시 철산로 36,126.870113361,37.476273576,성공
3000022875,앤디안제2관학원,경기도 광명시 철산로 36,126.870113361,37.476273576,성공
3000039343,앤써영수학원,경기도 광명시 광화로 23,126.848527572,37.473311303,성공
3000027360,어썸팩토리광명철산플레이스독서실,경기도 광명시 철산로 36,126.870113361,37.476273576,성공
23742,에녹실용음악학원,경기도 광명시 광명로 887,126.85363533,37.478393333,성공
3000045667,에듀플렉스에듀코치개별지도광명소하학원,경기도 광명시 소하로 86,126.883361834,37.447285695,성공
41198,에듀플렉스에듀코치개별지도광명철산학원,경기도 광명시 철산로 45,126.8711124,37.477422286,성공
3000031439,에듀플렉스에듀코치개별지도광명하안학원,경기도 광명시 하안로 311,126.879008638,37.4631313,성공
38916,에스디(SD)명문학원,경기도 광명시 범안로 1035,126.877924849,37.461966055,성공
42942,에스엠수학학원,경기도 광명시 소하로 86,126.883361834,37.447285695,성공
3000028599,에쓰앤씨학원,경기도 광명시 디지털로 64,126.875996132,37.473817337,성공
41017,에이레네실용음악학원,경기도 광명시 하안로288번길 15,126.881341207,37.462246533,성공
120568,에이스(ACE)실용음악학원,경기도 광명시 디지털로33번길 23,126.870110526,37.475924343,성공
3000071995,에이티과학수학학원,경기도 광명시 신기로 21,126.883748076,37.420178047,성공
3000045318,에이플러스(A+)수학과학학원,경기도 광명시 범안로 1050,126.87973849,37.462151639,성공
3000041319,에코스터디원격학원,경기도 광명시 오리로 643,126.87747464,37.458623317,성공
3000041633,에픽주니어어학원,경기도 광명시 신기로 21,126.883748076,37.420178047,성공
3000010169,엔(N)-플러스간호학원,경기도 광명시 철산로 11,126.867144795,37.476210421,성공
3000052348,엘로이음악학원,경기도 광명시 신기로 7,126.882491227,37.420594755,성공
3000022948,엘리스수학학원,경기도 광명시 도덕로38번길 14,126.851965199,37.467375504,성공
3000050931,엠블루밍(Amblooming)영어학원,경기도 광명시 시청로 50,126.86814449,37.478308486,성공
3000051256,엠블루밍(Amblooming)영어학원 2관,경기도 광명시 시청로 50,126.86814449,37.478308486,성공
3000046302,엠아이수학학원,경기도 광명시 소하로109번길 19,126.884981123,37.447639249,성공
3000074350,엠엔에스수학과학영재학원,경기도 광명시 철산로 45,126.8711124,37.477422286,성공
3000074619,엠이에스수학과학학원,경기도 광명시 철산로 20,126.868394679,37.475798637,성공
3000044579,엠큐브학원,경기도 광명시 안양천로 461,126.869524489,37.488649977,성공
3000042252,연세봄음악학원,경기도 광명시 양달로10번길 7-12,126.882101722,37.413647732,성공
3000049297,연세엘로드음악학원,경기도 광명시 광명로832번길 5,126.852383066,37.473403927,성공
3000031186,열공스터디수학학원,경기도 광명시 범안로 1030,126.877815417,37.461211516,성공
120684,열음음악학원,경기도 광명시 안현로 52,126.877439028,37.465549793,성공
3000033953,영광음악학원,경기도 광명시 목감로 90,126.846221979,37.476104882,성공
3000054582,영국책방영어국어논술학원,경기도 광명시 양지로 21,126.882228763,37.417722599,성공
3000047151,영수가달달2관학원,경기도 광명시 양달로10번길 7-14,126.882154621,37.413771608,성공
3000041406,영수가달달학원,경기도 광명시 양달로10번길 7-10,126.882055479,37.413530057,성공
38830,영수학당&베테랑스학원,경기도 광명시 광복로 66,126.865668441,37.489739041,성공
3000020248,영어를담다학원,경기도 광명시 오리로 857,126.866278496,37.474876316,성공
3000019243,영어수학발전소학원,경기도 광명시 금하로 464,126.883974473,37.448448243,성공
34009,영어숲윤선생영어철산학원,경기도 광명시 광복로 60,126.865282736,37.489512584,성공
3000072356,영어종결센터하안학원,경기도 광명시 범안로 1061,126.880291444,37.463222915,성공
3000043576,예담음악학원,경기도 광명시 신기로 7,126.882491227,37.420594755,성공
26900,예본음악학원,경기도 광명시 사성로 91,126.86588372,37.488249248,성공
120877,예영피아노음악학원,경기도 광명시 하안로 320-21,126.880528937,37.464953145,성공
3000025990,예일음악학원,경기도 광명시 소하로 82,126.883355233,37.447639084,성공
3000050080,예종하이발레학원,경기도 광명시 광명로832번길 5,126.852383066,37.473403927,성공
3000075921,예지뮤직플로우더함미술종합학원,경기도 광명시 광복로 62,126.865403015,37.48962317,성공
3000043143,오덕진영어학원,경기도 광명시 철산로 11,126.867144795,37.476210421,성공
3000073057,오드아트스튜디오미술학원,경기도 광명시 양달로10번길 5-15,126.881679174,37.414064475,성공
3000076099,온유영어학원,경기도 광명시 광명로832번길 5,126.852383066,37.473403927,성공
3000055286,올리는수학끌리는영어학원,경기도 광명시 하안로 311,126.879008638,37.4631313,성공
3000017074,올림수학학원,경기도 광명시 하안로288번길 2,126.880938704,37.461470232,성공
3000073324,올바른학원,경기도 광명시 광명로 877,126.851913361,37.478699514,성공
3000027693,올패스대입전문학원,경기도 광명시 소하로109번길 15,126.884979657,37.447316668,성공
3000034698,와세다학원,경기도 광명시 소하로 82,126.883355233,37.447639084,성공
3000025775,와이즈만영재학원,경기도 광명시 하안로288번길 15,126.881341207,37.462246533,성공
3000052090,와이키즈광명소하학원,경기도 광명시 소하로76번길 7,126.882831799,37.44792167,성공
3000016452,왕박사중국어학원,경기도 광명시 오리로 902,126.862842406,37.477242637,성공
3000034285,우리음악학원,경기도 광명시 양달로 7,126.880276783,37.413694477,성공
3000039188,우승스마트해법수학학원,경기도 광명시 오리로 346,126.879750579,37.433277164,성공
3000041407,울림음악학원,경기도 광명시 도덕공원로 23,126.86545365,37.471351832,성공
40188,움트미술학원,경기도 광명시 오리로 801,126.867621843,37.469613381,성공
3000055083,웅진씽크빅스마트올(SmartAll)클래스신광명학원,경기도 광명시 새터로 49,126.854032485,37.472565668,성공
3000049401,웅진씽크빅학습센터광명학원,경기도 광명시 도덕로 34,126.851621202,37.468259175,성공
3000039189,웅진씽크빅학습센터소하학원,경기도 광명시 오리로 397,126.879090193,37.437854598,성공
3000072528,원탑영수학원,경기도 광명시 하안로 108,126.892221825,37.447740331,성공
3000031187,웰빙댄스스포츠학원,경기도 광명시 광명로 914,126.855150501,37.480285065,성공
3000039186,위듀프리미엄독서실,경기도 광명시 소하로109번길 14,126.885491397,37.447150259,성공
3000050070,위드매쓰수학학원,경기도 광명시 신기로 21,126.883748076,37.420178047,성공
17941,윌그로우어학원,경기도 광명시 철산로 27,126.869025051,37.476896467,성공
3000042410,유니팝미술학원,경기도 광명시 신기로 15,126.883012601,37.420452713,성공
3000032885,유라영어학원,경기도 광명시 철산로 23,126.868494778,37.47662654,성공
20673,유레카수학학원,경기도 광명시 광명로 823,126.85096609,37.472946048,성공
120451,유레카학원,경기도 광명시 오리로 378,126.879696351,37.436130416,성공
